id,model_version,symbol,strike,option_type,direction,surfaced_at,entry_score,entry_mark,entry_bid,entry_ask,entry_delta,entry_theta,entry_iv,entry_volume,entry_spy,entry_spy_vol_rate,entry_spy_vol_ratio,entry_trend,entry_regime,entry_bias,entry_net_gex,entry_net_dex,entry_call_wall,entry_put_wall,entry_max_pain,entry_gex_anchor,entry_surge,status,confirmed_at,confirmed_score,confirmed_spy,invalidated_at,invalidation_reason,invalidation_spy,invalidation_mark,spy_move_at_invalidation,vol_confirmed,reentry_count,last_reentry_at,out_5m_mark,out_5m_pnl_pct,out_5m_correct,out_10m_mark,out_10m_pnl_pct,out_10m_correct,out_15m_mark,out_15m_pnl_pct,out_15m_correct,out_30m_mark,out_30m_pnl_pct,out_30m_correct,traded,trade_fill_price,trade_qty,trade_pnl_pct
1,v2.1,.SPY260311P677,677.0,Put,Bearish,2026-03-11T17:06:57,57.5,0.975,0.9,1.05,1.0,0.0,10.67,224093.0,676.33,0.0,1.0,Choppy,TRENDING,Bullish,-66056349.85184898,-2260958339.7300005,685,670,677,676,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
2,v2.1,.SPY260311C672,672.0,Call,Bullish,2026-03-11T17:06:57,56.9,4.04,3.94,4.14,0.78,-0.55,87.41,16276.0,676.33,0.0,1.0,Choppy,TRENDING,Bullish,-66056349.85184898,-2260958339.7300005,685,670,677,676,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
3,v2.1,.SPY260311C673,673.0,Call,Bullish,2026-03-11T17:06:57,55.4,3.065,2.94,3.19,0.75,-0.58,73.95,48176.0,676.33,0.0,1.0,Choppy,TRENDING,Bullish,-66056349.85184898,-2260958339.7300005,685,670,677,676,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
4,v2.1,.SPY260311C676,676.0,Call,Bullish,2026-03-11T17:06:57,52.0,0.295,0.28,0.31,0.36,-0.3,23.91,541865.0,676.33,67592758.0,4.0,Choppy,PINNED,Neutral,230568268.86173388,-2203015119.6400003,685,662,676,676,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
5,v2.1,.SPY260311P676,676.0,Put,Bearish,2026-03-11T17:06:59,48.1,0.265,0.26,0.27,1.0,0.0,0.0,300436.0,676.33,1.0,8.876690475084764e-08,Choppy,PINNED,Neutral,230568268.86173388,-2203015119.6400003,685,662,676,676,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
6,v2.1,.SPY260311P681,681.0,Put,Bearish,2026-03-11T17:06:59,44.7,4.945,4.84,0.0,1.0,0.0,0.0,11724.0,676.33,0.0,0.0,Choppy,PINNED,Neutral,230568268.86173388,-2203015119.6400003,685,662,676,676,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
7,v2.1,.SPY260311C676,676.0,Call,Bullish,2026-03-11T17:29:33,47.5,0.295,0.28,0.31,0.35,-0.3,24.47,541865.0,676.33,0.0,0.0,Choppy,PINNED,Neutral,106675447.3301688,-2218419211.7200003,685,662,676,676,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
8,v2.1,.SPY260311P676,676.0,Put,Bearish,2026-03-11T17:29:33,45.7,0.265,0.26,0.27,1.0,0.0,0.0,300436.0,676.33,0.0,0.0,Choppy,PINNED,Neutral,106675447.3301688,-2218419211.7200003,685,662,676,676,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
9,v2.1,.SPY260311P681,681.0,Put,Bearish,2026-03-11T17:29:33,42.5,4.945,4.84,0.0,1.0,0.0,0.0,11724.0,676.33,0.0,0.0,Choppy,PINNED,Neutral,106675447.3301688,-2218419211.7200003,685,662,676,676,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
10,v2.1,.SPY260311C676,676.0,Call,Bullish,2026-03-11T17:32:14,47.5,0.295,0.28,0.31,0.36,-0.3,23.91,541865.0,676.33,0.0,0.0,Choppy,PINNED,Neutral,230568268.86173388,-2203015119.6400003,685,662,676,676,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
11,v2.1,.SPY260311P676,676.0,Put,Bearish,2026-03-11T17:32:14,45.7,0.265,0.26,0.27,1.0,0.0,0.0,300436.0,676.33,0.0,0.0,Choppy,PINNED,Neutral,230568268.86173388,-2203015119.6400003,685,662,676,676,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
12,v2.1,.SPY260311P681,681.0,Put,Bearish,2026-03-11T17:32:14,42.5,4.945,4.84,0.0,1.0,0.0,0.0,11724.0,676.33,0.0,0.0,Choppy,PINNED,Neutral,230568268.86173388,-2203015119.6400003,685,662,676,676,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
13,v2.1,.SPY250708C616,616.0,Call,Bullish,2026-03-11T17:40:13,64.2,4.74,4.73,4.75,0.83,-0.04,50.85,15.0,620.7,10.0,4.8509120684871174e-05,Uptrend,PINNED,Bullish,2043294552.8244002,-2997532233.9,625,615,622,618,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
14,v2.1,.SPY250708C617,617.0,Call,Bullish,2026-03-11T17:40:13,64.1,3.805,3.8,3.81,0.75,-0.1,47.49,261.0,620.7,10.0,4.8509120684871174e-05,Uptrend,PINNED,Bullish,2043294552.8244002,-2997532233.9,625,615,622,618,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
15,v2.1,.SPY250708C618,618.0,Call,Bullish,2026-03-11T17:40:13,62.8,2.895,2.87,2.92,0.67,-0.19,43.9,299.0,620.7,10.0,4.8509120684871174e-05,Uptrend,PINNED,Bullish,2043294552.8244002,-2997532233.9,625,615,622,618,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
16,v2.1,.SPY250708C621,621.0,Call,Bullish,2026-03-11T17:40:21,45.4,0.755,0.75,0.76,0.26,0.0,36.01,4458.0,620.765,0.0,0.0,Choppy,PINNED,Bullish,1918892509.7301142,-2620581174.2749996,625,615,622,618,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
17,v2.1,.SPY250708P625,625.0,Put,Bearish,2026-03-11T17:40:28,45.7,4.36,4.42,4.3,1.0,0.0,0.2,22.0,620.75,29.0,0.04117855875044373,Choppy,PINNED,Bullish,1996204979.03125,-2654655997.4999995,625,615,622,618,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
18,v2.1,.SPY250708C622,622.0,Call,Bullish,2026-03-11T17:40:34,46.0,0.365,0.36,0.37,0.13,-0.37,34.8,3750.0,620.78,95.0,0.14898455265427743,Choppy,PINNED,Bullish,1918985246.064808,-2627197450.9799995,625,615,622,618,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
19,v2.1,.SPY250708P621,621.0,Put,Bearish,2026-03-11T17:41:20,43.3,0.955,0.93,0.98,1.0,0.0,0.2,1707.0,620.9001,0.0,0.0,Choppy,PINNED,Bullish,1913436199.4156432,-2228234123.2716,625,615,622,620,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
20,v2.1,.SPY250708P622,622.0,Put,Bearish,2026-03-11T17:41:20,42.5,1.565,1.55,1.58,0.97,-20.3,0.2,519.0,620.9001,0.0,0.0,Choppy,PINNED,Bullish,1913436199.4156432,-2228234123.2716,625,615,622,620,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
21,v2.1,.SPY250715C625,625.0,Call,Bullish,2026-03-11T17:43:56,57.3,1.845,1.83,1.86,0.51,-0.7,26.39,110.0,626.15,0.0,0.0,Uptrend,TRENDING,Bullish,-15420509202.955673,-3417712666.5499997,630,619,619,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
22,v2.1,.SPY250715C626,626.0,Call,Bullish,2026-03-11T17:43:56,56.1,1.235,1.23,1.24,0.39,-1.09,24.57,135.0,626.15,0.0,0.0,Uptrend,TRENDING,Bullish,-15420509202.955673,-3417712666.5499997,630,619,619,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
23,v2.1,.SPY250715C627,627.0,Call,Bullish,2026-03-11T17:43:56,44.5,0.76,0.76,0.76,0.28,-0.76,22.88,369.0,626.15,0.0,0.0,Uptrend,TRENDING,Bullish,-15420509202.955673,-3417712666.5499997,630,619,619,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
24,v2.1,.SPY250715P619,619.0,Put,Bearish,2026-03-11T17:44:01,42.9,0.1,0.1,0.1,0.99,-2.02,0.19,25.0,626.18,12230.0,13.159027329459867,Choppy,TRENDING,Bullish,-11143388257.534584,-5259163088.719999,630,619,619,625,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
25,v2.1,.SPY250715P627,627.0,Put,Bearish,2026-03-11T17:44:53,40.6,1.715,1.74,1.69,0.99,-9.19,0.19,248.0,625.98,913.0,0.5702863924544801,Choppy,PINNED,Neutral,969141469.299696,-5711954197.62,630,619,619,623,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
26,v2.1,.SPY250715P620,620.0,Put,Bearish,2026-03-11T17:45:24,41.8,0.125,0.12,0.13,0.99,-3.15,0.19,146.0,626.04,520.0,0.6238003838771593,Choppy,PINNED,Neutral,1379172204.107136,-4367249405.639999,630,619,619,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
27,v2.1,.SPY250715P625,625.0,Put,Bearish,2026-03-11T17:46:01,42.2,0.645,0.64,0.65,0.99,0.0,0.19,411.0,626.38,18542.0,4.690733385615624,Choppy,TRENDING,Bullish,-1989322243.2840998,-3954677690.72,630,619,622,623,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
28,v2.1,.SPY250715P622,622.0,Put,Bearish,2026-03-11T17:47:03,41.4,0.2,0.19,0.21,0.99,-4.89,0.19,117.0,626.29,982.0,0.7008028545941124,Choppy,TRENDING,Bullish,-3500330533.2534766,-4600919237.32,630,619,622,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
29,v2.1,.SPY250715P626,626.0,Put,Bearish,2026-03-11T17:59:56,40.2,1.45,1.47,1.43,1.0,0.0,0.19,472.0,625.5,0.0,0.0,Choppy,TRENDING,Bullish,-44504715.93750051,-4166527432.5,630,619,619,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
30,v2.1,.SPY250715P627,627.0,Put,Bearish,2026-03-11T18:05:53,40.2,1.795,1.78,1.81,1.0,0.0,0.19,386.0,625.78,0.0,0.0,Choppy,PINNED,Neutral,1049180266.031364,-5383695477.28,630,619,619,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
31,v2.1,.SPY250715C628,628.0,Call,Bullish,2026-03-11T18:08:32,40.0,0.355,0.35,0.36,0.16,-0.36,20.46,1114.0,626.08,3654.0,2.2946495855312734,Choppy,TRENDING,Bullish,-7780526995.195135,-3741996891.36,630,619,619,625,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
32,v2.1,.SPY250715P626,626.0,Put,Bearish,2026-03-11T18:12:35,40.2,1.18,1.18,1.18,1.0,0.0,0.2,688.0,625.765,551.0,0.33555616455040954,Choppy,PINNED,Neutral,1139890806.521623,-5757334612.61,630,619,619,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
33,v2.1,.SPY250715C628,628.0,Call,Bullish,2026-03-11T18:15:35,40.4,0.3,0.29,0.31,0.15,-0.3,19.68,1696.0,626.0092,16.0,0.023228803716608595,Choppy,TRENDING,Bullish,-10255096770.839746,-4187816875.286,630,619,619,623,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
34,v2.1,.SPY250715P620,620.0,Put,Bearish,2026-03-11T18:19:34,40.0,0.095,0.09,0.1,0.0,0.0,0.19,246.0,626.02,1000.0,0.9737572423194897,Choppy,TRENDING,Bullish,-8113296017.787363,-2359178906.72,630,619,619,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
35,v2.1,.SPY250715C624,624.0,Call,Bullish,2026-03-11T18:21:47,40.2,2.0,1.97,2.03,0.54,-0.62,26.86,91.0,625.39,74.0,0.03225947077030385,Choppy,PINNED,Neutral,2589165.756901781,-4025094467.65,630,619,619,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
36,v2.1,.SPY250715P625,625.0,Put,Bearish,2026-03-11T18:38:50,40.1,1.16,1.15,1.17,1.0,0.0,0.2,1278.0,624.77,2368.0,1.4086434073941883,Choppy,PINNED,Neutral,1200857867.9947338,-5651935572.02,630,619,619,623,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
37,v2.1,.SPY250715C623,623.0,Call,Bullish,2026-03-11T18:48:04,40.8,1.995,1.96,2.03,0.55,-0.6,26.72,941.0,624.4,632.0,0.4754918556972501,Choppy,PINNED,Neutral,586840391.872,-4258819479.6,630,619,619,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
38,v2.1,.SPY250715C626,626.0,Call,Bullish,2026-03-11T19:19:32,40.6,0.495,0.49,0.5,0.24,-0.5,19.91,2443.0,625.0,2713.0,2.4171418389166073,Choppy,TRENDING,Bullish,-351735843750.0,-4940770000.0,630,619,619,623,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
39,v2.1,.SPY250715P626,626.0,Put,Bearish,2026-03-11T19:20:21,42.6,1.495,1.48,1.51,1.0,0.0,0.2,983.0,625.06,1331.0,1.739187246831308,Choppy,PINNED,Neutral,601275584.540292,-4490028501.36,630,619,619,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
40,v2.1,.SPY250715P625,625.0,Put,Bearish,2026-03-11T19:30:57,40.5,1.105,1.08,1.13,0.99,0.0,0.2,1796.0,624.66,0.0,0.0,Choppy,TRENDING,Bullish,-2498053336.068888,-1678691294.8799999,630,619,619,623,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
41,v2.1,.SPY250715P619,619.0,Put,Bearish,2026-03-11T19:50:38,40.4,0.05,0.05,0.05,0.0,0.0,0.21,95.0,624.715,823.0,1.1783234304531462,Choppy,TRENDING,Bullish,-98094070.72840375,-3811507409.7100005,630,619,619,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
42,v2.1,.SPY250715P619,619.0,Put,Bearish,2026-03-11T20:03:54,40.1,0.065,0.06,0.07,0.0,0.0,0.21,96.0,624.37,1842.0,2.1240774907749076,Choppy,TRENDING,Bullish,-4638653846.560317,-2523769098.85,630,619,619,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
43,v2.1,.SPY250715P619,619.0,Put,Bearish,2026-03-11T20:22:06,40.2,0.065,0.06,0.07,0.0,0.0,0.21,97.0,624.1699,484.0,0.4171514759750054,Choppy,TRENDING,Bullish,-14219266975.774689,-595151617.1790998,630,619,619,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
44,v2.1,.SPY250715P628,628.0,Put,Bearish,2026-03-11T20:29:44,40.1,1.63,1.62,1.64,1.0,0.0,0.19,29.0,627.1,23201.0,10.962742457533016,Choppy,PINNED,Neutral,1120472262.6043003,-2399088317.7,630,619,619,625,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
45,v2.1,.SPY250715C628,628.0,Call,Bullish,2026-03-11T20:29:46,40.7,0.71,0.69,0.73,0.28,-0.71,22.08,67.0,627.19,2754.0,1.0610059137402963,Choppy,PINNED,Neutral,2041328445.3624575,-2020669452.58,630,619,619,625,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
46,v2.1,.SPY250715C627,627.0,Call,Bullish,2026-03-11T20:30:02,40.2,1.12,1.11,1.13,0.37,-1.12,24.05,72.0,626.955,973.0,0.19913836329959783,Choppy,PINNED,Neutral,864850065.1465659,-3313714226.55,630,619,619,625,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
47,v2.1,.SPY250715C629,629.0,Call,Bullish,2026-03-11T20:31:52,40.4,0.335,0.33,0.34,0.15,-0.34,20.38,57.0,626.97,1900.0,0.960881988519989,Choppy,PINNED,Neutral,928517219.9100808,-4205349236.4900007,630,619,619,625,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
48,v2.1,.SPY250715P627,627.0,Put,Bearish,2026-03-11T20:33:27,40.0,1.195,1.22,1.17,0.99,-9.28,0.19,147.0,626.8101,173.0,0.10490252554346177,Choppy,PINNED,Neutral,75568635.98720327,-2825044403.2818003,630,619,619,625,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
49,v2.1,.SPY250715P624,624.0,Put,Bearish,2026-03-11T20:33:55,40.1,0.325,0.32,0.33,0.43,-0.33,21.51,47.0,626.84,0.0,0.0,Choppy,TRENDING,Bearish,-63886226.21470416,1499301612.44,630,619,619,625,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
50,v2.1,.SPY250717P619,619.0,Put,Bearish,2026-03-11T20:34:01,42.2,0.49,0.49,0.49,0.44,-0.49,4.57,0.0,626.84,0.0,1.0,Choppy,TRENDING,Bullish,-38298729.74443204,-215348374.64,625,610,624,625,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
51,v2.1,.SPY250717P624,624.0,Put,Bearish,2026-03-11T20:34:01,41.5,1.365,1.36,1.37,0.0,0.0,0.19,1.0,626.84,0.0,1.0,Choppy,TRENDING,Bullish,-38298729.74443204,-215348374.64,625,610,624,625,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
52,v2.1,.SPY250717P625,625.0,Put,Bearish,2026-03-11T20:34:01,41.4,1.67,1.66,1.68,0.99,-5.79,0.19,1.0,626.84,0.0,1.0,Choppy,TRENDING,Bullish,-38298729.74443204,-215348374.64,625,610,624,625,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
53,v2.1,.SPY250717C624,624.0,Call,Bullish,2026-03-11T20:34:11,47.5,1.595,1.59,1.6,0.48,-0.76,23.18,212.0,624.84,463.0,20.0,Choppy,PINNED,Neutral,452932072.19856036,-1777794143.1600003,630,610,624,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
54,v2.1,.SPY250717C625,625.0,Call,Bullish,2026-03-11T20:34:11,43.8,1.005,1.0,1.01,0.36,-1.01,21.3,220.0,624.84,463.0,20.0,Choppy,PINNED,Neutral,452932072.19856036,-1777794143.1600003,630,610,624,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
55,v2.1,.SPY250717P626,626.0,Put,Bearish,2026-03-11T20:34:39,41.7,1.735,1.75,1.72,1.0,0.0,0.2,18.0,624.7901,1650.0,1.3454560280507197,Choppy,PINNED,Neutral,17129113.918265812,-1441025883.2816002,630,610,624,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
56,v2.1,.SPY250717C627,627.0,Call,Bullish,2026-03-11T20:34:57,43.4,0.26,0.26,0.26,0.13,-0.26,17.98,186.0,624.735,1389.0,0.9371204965591687,Choppy,SNAP IMMINENT,Bearish,-413781702.32614046,-199825862.89500013,630,610,624,623,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
57,v2.1,.SPY250717C626,626.0,Call,Bullish,2026-03-11T20:35:32,41.7,0.575,0.57,0.58,0.24,-0.58,19.67,109.0,624.8493,4520.0,5.746980292434838,Choppy,PINNED,Neutral,420125450.4023954,-1720953068.7177,630,610,624,623,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
58,v2.1,.SPY250717P627,627.0,Put,Bearish,2026-03-11T20:38:11,42.3,2.0,2.01,1.99,1.0,0.0,0.2,0.0,625.49,0.0,0.0,Choppy,PINNED,Bearish,2697376861.987247,420543197.5799999,630,610,624,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
59,v2.1,.SPY250717P618,618.0,Put,Bearish,2026-03-11T20:38:38,41.7,0.065,0.06,0.07,0.72,-0.07,0.26,17.0,625.5407,2035.0,0.8184852994409363,Choppy,TRENDING,Bullish,-10132442426.797441,-846348435.0709001,630,610,624,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
60,v2.1,.SPY250717C628,628.0,Call,Bullish,2026-03-11T20:41:53,43.8,0.235,0.23,0.24,0.12,-0.24,18.05,126.0,625.5,4712.0,3.6359427447046566,Choppy,TRENDING,Bearish,-7954227132.570001,504590224.5,630,610,624,623,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
61,v2.1,.SPY260311P615,615.0,Put,Bearish,2026-03-11T20:49:31,41.2,0.02,0.0,0.0,0.0,-0.02,426.51,0.0,626.09,0.0,0.0,Downtrend,SNAP IMMINENT,Bearish,0.0,0.0,606,606,606,626.09,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
62,v2.1,.SPY260312P670,670.0,Put,Bearish,2026-03-11T20:50:18,45.7,1.205,1.2,1.21,0.37,-1.21,14.73,49409.0,676.33,0.0,1.0,Choppy,TRENDING,Bullish,-447628858.12285113,-1562468387.2800002,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
63,v2.1,.SPY260312P672,672.0,Put,Bearish,2026-03-11T20:50:19,47.5,1.675,1.66,1.69,0.56,-1.13,11.13,36902.0,676.33,0.0,1.0,Choppy,TRENDING,Bullish,-447628858.12285113,-1562468387.2800002,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
64,v2.1,.SPY260312P673,673.0,Put,Bearish,2026-03-11T20:50:19,45.5,1.955,1.94,1.97,0.72,-0.4,8.12,24696.0,676.33,0.0,1.0,Choppy,TRENDING,Bullish,-447628858.12285113,-1562468387.2800002,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
65,v2.1,.SPY260312P669,669.0,Put,Bearish,2026-03-11T20:50:20,42.6,1.025,1.01,1.04,0.31,-1.02,16.14,13471.0,676.33,0.0,1.0,Choppy,TRENDING,Bullish,-447628858.12285113,-1562468387.2800002,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
66,v2.1,.SPY260312P671,671.0,Put,Bearish,2026-03-11T20:55:06,55.4,1.425,1.41,1.44,0.47,-1.43,12.45,14550.0,626.11,0.0,1.0,Choppy,TRENDING,Bullish,-409317218.2348941,-1468656209.24,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
67,v2.1,.SPY250717C625,625.0,Call,Bullish,2026-03-11T20:55:13,46.0,1.76,1.75,1.77,0.51,-0.7,23.77,686.0,626.065,0.0,0.0,Choppy,SNAP IMMINENT,Bearish,1635073745.7376413,-147336258.90499994,630,610,624,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
68,v2.1,.SPY250717C626,626.0,Call,Bullish,2026-03-11T20:55:13,45.5,1.095,1.09,1.1,0.39,-1.03,21.36,901.0,626.065,0.0,0.0,Choppy,SNAP IMMINENT,Bearish,1635073745.7376413,-147336258.90499994,630,610,624,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
69,v2.1,.SPY250717P624,624.0,Put,Bearish,2026-03-11T20:55:13,41.4,0.42,0.41,0.43,0.99,-5.47,0.19,271.0,626.065,0.0,0.0,Choppy,SNAP IMMINENT,Bearish,1635073745.7376413,-147336258.90499994,630,610,624,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
70,v2.1,.SPY250717C627,627.0,Call,Bullish,2026-03-11T20:55:18,42.8,0.615,0.6,0.63,0.26,-0.62,19.5,604.0,626.06,44.0,0.020690303771278097,Choppy,PINNED,Bearish,1768663767.2000558,146452337.61999997,630,610,624,623,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
71,v2.1,.SPY250717P626,626.0,Put,Bearish,2026-03-11T20:57:15,42.3,1.205,1.2,1.21,1.0,0.0,0.19,104.0,625.73,2319.0,0.7704958883628208,Choppy,SNAP IMMINENT,Bearish,-372583676.7273103,-27003378.150000133,630,610,624,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
72,v2.1,.SPY250717P625,625.0,Put,Bearish,2026-03-11T20:58:21,42.1,0.735,0.73,0.74,0.99,-6.65,0.19,314.0,625.86,2387.0,1.9442860633705301,Choppy,PINNED,Bearish,1122845423.1299644,53824585.85999991,630,610,624,623,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
73,v2.1,.SPY250717P627,627.0,Put,Bearish,2026-03-11T20:59:10,41.5,1.715,1.71,1.72,1.0,0.0,0.19,3.0,625.82,18.0,0.014003967790874082,Choppy,PINNED,Neutral,753437981.0295005,-762212462.4400002,630,610,624,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
74,v2.1,.SPY250717C628,628.0,Call,Bullish,2026-03-11T21:07:20,42.5,0.28,0.27,0.29,0.15,-0.28,17.52,500.0,626.06,1472.0,1.4872442535993937,Choppy,PINNED,Bearish,2058249015.8494437,474103342.8599999,630,610,624,623,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
75,v2.1,.SPY250717C624,624.0,Call,Bullish,2026-03-11T21:21:37,47.5,2.0,1.98,2.02,0.58,-0.48,23.75,400.0,625.52,2135.0,2.8845504289671013,Choppy,TRENDING,Bullish,-1499030339.4402566,-65603286.56,630,610,624,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
76,v2.1,.SPY250717P618,618.0,Put,Bearish,2026-03-11T21:23:12,41.8,0.065,0.06,0.07,0.32,-0.07,0.98,36.0,625.5299,4133.0,4.365230249260668,Choppy,SNAP IMMINENT,Bearish,-771001022.7296339,-8925060.613199977,630,610,624,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
77,v2.1,.SPY250717P628,628.0,Put,Bearish,2026-03-11T22:07:55,42.0,1.805,1.81,1.8,1.0,0.0,0.2,23.0,626.5,0.0,0.0,Choppy,PINNED,Bearish,1933760460.1874998,1307152780.5000002,630,610,624,625,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
78,v2.1,.SPY250717C628,628.0,Call,Bullish,2026-03-11T22:09:25,41.7,0.215,0.21,0.22,0.14,-0.22,15.64,1148.0,626.36,487.0,0.17228570417801678,Choppy,PINNED,Bearish,1006008431.012816,626124488.64,630,610,624,625,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
79,v2.1,.SPY250717P625,625.0,Put,Bearish,2026-03-11T22:14:35,41.6,0.425,0.42,0.43,0.0,0.0,0.2,1527.0,626.32,7.0,0.01715686274509804,Choppy,PINNED,Bearish,883199317.2113281,472684956.64,630,610,624,625,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
80,v2.1,.SPY260312P672,672.0,Put,Bearish,2026-03-11T22:21:46,49.7,1.675,1.66,1.69,0.73,-0.31,7.04,36902.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-649137090.241368,-1674065542.6000001,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
